"p"	"count"
"http://de.dbpedia.org/property/buchttiefe"	224
"http://de.dbpedia.org/property/abgeleitetvon"	224
"http://de.dbpedia.org/property/currentnumber"	224
"http://de.dbpedia.org/property/abgetretenAn"	224
"http://de.dbpedia.org/property/subRegions"	224
"http://de.dbpedia.org/property/rathausLandkreis"	224
"http://de.dbpedia.org/property/engpassleistung"	224
"http://de.dbpedia.org/property/populationDate"	223
"http://de.dbpedia.org/property/stellvertretendeVorsitzende"	223
"http://de.dbpedia.org/property/hintenlaufraddurchmesser"	223
"http://de.dbpedia.org/property/schanzenName"	222
"http://de.dbpedia.org/property/kern"	222
"http://de.dbpedia.org/property/gefahrensymbole"	221
"http://de.dbpedia.org/property/goldnameErklärung"	221
"http://de.dbpedia.org/property/kirche"	221
"http://de.dbpedia.org/property/nerv"	221
"http://de.dbpedia.org/property/currentteam"	221
"http://de.dbpedia.org/property/noautokat"	220
"http://dbpedia.org/ontology/developer"	220
"http://de.dbpedia.org/property/anschluss"	220
"http://de.dbpedia.org/property/vorgängermodell"	220
"http://de.dbpedia.org/property/inegi"	220
"http://dbpedia.org/ontology/twinCity"	219
"http://de.dbpedia.org/property/shireDistrict"	219
"http://de.dbpedia.org/property/hiragana"	219
"http://de.dbpedia.org/property/hof"	219
"http://de.dbpedia.org/property/placeOfBirth"	219
"http://de.dbpedia.org/property/conference"	219
"http://de.dbpedia.org/property/teamheim"	219
"http://dbpedia.org/ontology/extinctionDate"	218
"http://de.dbpedia.org/property/aktuellesteam"	218
"http://de.dbpedia.org/property/zuchtgebiet"	217
"http://de.dbpedia.org/property/roteKarten"	217
"http://de.dbpedia.org/property/flamsteed"	217
"http://de.dbpedia.org/property/cpu"	217
"http://de.dbpedia.org/property/ve3Name"	217
"http://de.dbpedia.org/property/bildLageBeschreibung"	217
"http://de.dbpedia.org/property/anzeigeort"	217
"http://de.dbpedia.org/property/throws"	216
"http://dbpedia.org/ontology/throwingSide"	216
"http://dbpedia.org/ontology/battingSide"	216
"http://de.dbpedia.org/property/bats"	216
"http://de.dbpedia.org/property/bildFlaggeRahmen"	216
"http://de.dbpedia.org/property/fallhoehe"	216
"http://de.dbpedia.org/property/name2Transkription"	215
"http://de.dbpedia.org/property/populationRef"	215
"http://de.dbpedia.org/property/distancia"	215
"http://de.dbpedia.org/property/abriss"	215
"http://de.dbpedia.org/property/fotoMannschaft"	215
"http://de.dbpedia.org/property/go"	214
"http://de.dbpedia.org/property/ipa"	214
"http://de.dbpedia.org/property/stadtfest"	214
"http://de.dbpedia.org/property/stationen"	214
"http://de.dbpedia.org/property/genom"	213
"http://de.dbpedia.org/property/architekten"	212
"http://de.dbpedia.org/property/zugbremse"	212
"http://de.dbpedia.org/property/abfahrt"	212
"http://de.dbpedia.org/property/2.finalist"	212
"http://de.dbpedia.org/property/abitanti"	212
"http://de.dbpedia.org/property/eingefuehrt"	212
"http://de.dbpedia.org/property/acres"	211
"http://de.dbpedia.org/property/attendance"	211
"http://de.dbpedia.org/property/besterGd"	211
"http://de.dbpedia.org/property/betriebszeit"	211
"http://de.dbpedia.org/property/leuchtkraft"	210
"http://de.dbpedia.org/property/lagunenflaeche"	210
"http://de.dbpedia.org/property/verwgraf"	210
"http://de.dbpedia.org/property/operator"	210
"http://de.dbpedia.org/property/sinokor"	210
"http://de.dbpedia.org/property/europacupsiege"	209
"http://de.dbpedia.org/property/bed"	209
"http://de.dbpedia.org/property/protonen"	209
"http://de.dbpedia.org/property/höchsterrang"	208
"http://de.dbpedia.org/property/baltimore"	208
"http://de.dbpedia.org/property/identifikationssymbol"	208
"http://de.dbpedia.org/property/häufigeKristallflächen"	207
"http://de.dbpedia.org/property/archiveIs"	207
"http://de.dbpedia.org/property/varietals"	207
"http://de.dbpedia.org/property/schnellsteRunde"	206
"http://de.dbpedia.org/property/staette"	206
"http://de.dbpedia.org/property/pokal"	206
"http://de.dbpedia.org/property/04Bezeichnung"	206
"http://de.dbpedia.org/property/gemeindegliederung"	205
"http://de.dbpedia.org/property/verfolgung"	205
"http://de.dbpedia.org/property/erstePosition"	205
"http://de.dbpedia.org/property/basin"	205
"http://de.dbpedia.org/property/physgröße"	205
"http://de.dbpedia.org/property/crew"	205
"http://de.dbpedia.org/property/chemischesVerhalten"	205
"http://de.dbpedia.org/property/nachfolgemodell"	205
"http://de.dbpedia.org/property/gespielteSpiele"	204
"http://de.dbpedia.org/property/teamgast"	204
"http://de.dbpedia.org/property/founder"	203
"http://de.dbpedia.org/property/mvp"	203
"http://de.dbpedia.org/property/paradigma"	203
"http://de.dbpedia.org/property/debutdate"	203
"http://de.dbpedia.org/property/limes"	202
"http://de.dbpedia.org/property/sBahn"	202
"http://de.dbpedia.org/property/einzel3heim"	202
"http://de.dbpedia.org/property/internet"	201
"http://de.dbpedia.org/property/he"	201
"http://de.dbpedia.org/property/ve3Art"	201
"http://de.dbpedia.org/property/dauerEva"	201
"http://de.dbpedia.org/property/hierarchie"	201
"http://de.dbpedia.org/property/passengers"	201
"http://dbpedia.org/ontology/podiums"	200
"http://de.dbpedia.org/property/gastRoteKarten"	200
"http://de.dbpedia.org/property/betriebsbeginn"	200
"http://de.dbpedia.org/property/einzel3gast"	199
"http://de.dbpedia.org/property/sottodivisioni"	199
"http://de.dbpedia.org/property/04Code"	199
"http://de.dbpedia.org/property/gewichthebername"	198
"http://dbpedia.org/ontology/profession"	198
"http://de.dbpedia.org/property/ausländeranteil"	198
"http://de.dbpedia.org/property/wahlkreis"	198
"http://de.dbpedia.org/property/nameDeutsch"	198
"http://de.dbpedia.org/property/18r"	198
"http://de.dbpedia.org/property/ipaBeschreibung"	198
"http://de.dbpedia.org/property/dateSans"	197
"http://de.dbpedia.org/property/reisende/tag"	197
"http://de.dbpedia.org/property/tailNumber"	197
"http://de.dbpedia.org/property/amateurjahre"	197
"http://de.dbpedia.org/property/zweitspracheName"	197
"http://de.dbpedia.org/property/hellvis"	197
"http://de.dbpedia.org/property/zweitsprache"	197
"http://de.dbpedia.org/property/uiCup"	196
"http://de.dbpedia.org/property/entdeckung"	196
"http://de.dbpedia.org/property/dynastien"	196
"http://de.dbpedia.org/property/ncbiTax"	196
"http://de.dbpedia.org/property/aircraftType"	196
"http://de.dbpedia.org/property/sitzTräger"	196
"http://de.dbpedia.org/property/mineralien"	196
"http://de.dbpedia.org/property/religion"	195
"http://de.dbpedia.org/property/turbinen"	195
"http://de.dbpedia.org/property/massenstartt"	195
"http://de.dbpedia.org/property/gehäuse"	195
"http://de.dbpedia.org/property/k"	195
"http://de.dbpedia.org/property/fahrertyp"	195
"http://de.dbpedia.org/property/grössteTiefe"	195
"http://de.dbpedia.org/property/siebteLiga"	195
"http://de.dbpedia.org/property/elfmeterschiessen"	195
"http://de.dbpedia.org/property/dateOfCurrentRanking"	194
"http://dbpedia.org/ontology/alliance"	194
"http://de.dbpedia.org/property/virushülle"	194
"http://de.dbpedia.org/property/gefälle"	194
"http://de.dbpedia.org/property/promotion"	194
"http://de.dbpedia.org/property/ehemalige13a"	194
"http://de.dbpedia.org/property/mutter"	194
"http://de.dbpedia.org/property/einzel4gast"	194
"http://de.dbpedia.org/property/finalstadion"	194
"http://de.dbpedia.org/property/relegation↑_"	193
"http://de.dbpedia.org/property/längeSuffix"	193
"http://de.dbpedia.org/property/bildKarteBreite"	193
"http://de.dbpedia.org/property/extras5b"	193
"http://de.dbpedia.org/property/mgiid"	193
"http://de.dbpedia.org/property/konfession"	193
"http://de.dbpedia.org/property/längeBus"	193
"http://de.dbpedia.org/property/weltrang"	193
"http://de.dbpedia.org/property/frühererTitel"	192
"http://de.dbpedia.org/property/betriebhintergrund"	192
"http://de.dbpedia.org/property/höhenlage"	192
"http://de.dbpedia.org/property/19r"	192
"http://de.dbpedia.org/property/englisch"	191
"http://de.dbpedia.org/property/region1Bez"	191
"http://de.dbpedia.org/property/erster"	191
"http://de.dbpedia.org/property/stifter"	191
"http://de.dbpedia.org/property/ersterTitel"	191
"http://de.dbpedia.org/property/federung"	191
"http://de.dbpedia.org/property/hillsize"	190
"http://de.dbpedia.org/property/ehemalige13b"	190
"http://de.dbpedia.org/property/tsn"	190
"http://de.dbpedia.org/property/3.mission"	190
"http://de.dbpedia.org/property/kopierschutz"	190
"http://de.dbpedia.org/property/letzterTitel"	190
"http://de.dbpedia.org/property/antikerName"	190
"http://de.dbpedia.org/property/exzentrizitaet"	190
"http://de.dbpedia.org/property/20r"	190
"http://de.dbpedia.org/property/jahrErsterTitel"	190
"http://de.dbpedia.org/property/einzel4heim"	190
"http://de.dbpedia.org/property/bildLageBreite"	190
"http://de.dbpedia.org/property/rennstreckenart"	188
"http://de.dbpedia.org/property/gruendungsjahr"	188
"http://de.dbpedia.org/property/hdi"	188
"http://de.dbpedia.org/property/aFallen"	187
"http://de.dbpedia.org/property/jahrLetzterTitel"	187
"http://de.dbpedia.org/property/stellvertreter"	187
"http://de.dbpedia.org/property/entität"	187
"http://de.dbpedia.org/property/gemeindebezirke"	187
"http://de.dbpedia.org/property/geschossgewicht"	187
"http://de.dbpedia.org/property/horusname"	187
"http://de.dbpedia.org/property/relegationsspiele"	187
"http://de.dbpedia.org/property/regionLagebild"	186
"http://de.dbpedia.org/property/reaktor"	186
"http://de.dbpedia.org/property/21r"	186
"http://de.dbpedia.org/property/goals"	186
"http://de.dbpedia.org/property/häfen"	186
"http://de.dbpedia.org/property/wcsprint"	185
"http://de.dbpedia.org/property/baustoff"	185
"http://de.dbpedia.org/property/reaktorMw"	185
"http://de.dbpedia.org/property/qualifikationenZu"	185
"http://de.dbpedia.org/property/teamt"	185
"http://de.dbpedia.org/property/extras5a"	185
"http://de.dbpedia.org/property/emblemBeschreibung"	185
"http://de.dbpedia.org/property/fußbodenhöhe"	185
"http://de.dbpedia.org/property/23r"	185
"http://de.dbpedia.org/property/24r"	185
"http://de.dbpedia.org/property/visitorQtr"	185
"http://de.dbpedia.org/property/22r"	184
"http://de.dbpedia.org/property/raddurchmesser"	184
"http://de.dbpedia.org/property/zugheizung"	184
"http://dbpedia.org/ontology/activeYearsEndDate"	184
"http://de.dbpedia.org/property/offline"	184
"http://de.dbpedia.org/property/triCommune"	184
"http://de.dbpedia.org/property/vn"	184
"http://de.dbpedia.org/property/apoapsis"	183
"http://de.dbpedia.org/property/sprache/n"	183
"http://de.dbpedia.org/property/1p"	183
"http://de.dbpedia.org/property/kapsid"	183
"http://de.dbpedia.org/property/gentilicio"	183
"http://de.dbpedia.org/property/1n"	183
"http://de.dbpedia.org/property/statseason"	183
"http://de.dbpedia.org/property/bracelets"	183
"http://de.dbpedia.org/property/periapsis"	183
"http://de.dbpedia.org/property/wsopMoney"	183
"http://de.dbpedia.org/property/platz3Score"	183
"http://de.dbpedia.org/property/einstellungsjahr"	183
"http://de.dbpedia.org/property/verwandteInstrumente"	182
"http://dbpedia.org/ontology/retired"	182
"http://de.dbpedia.org/property/survivors"	182
"http://de.dbpedia.org/property/klasse/typ"	182
"http://de.dbpedia.org/property/bild5Beschreibung"	182
"http://de.dbpedia.org/property/firma"	182
"http://de.dbpedia.org/property/writer"	182
"http://dbpedia.org/ontology/colour"	181
"http://de.dbpedia.org/property/cotrainer"	181
"http://de.dbpedia.org/property/tankinhalt"	181
"http://de.dbpedia.org/property/staedte"	181
"http://de.dbpedia.org/property/unterteilung"	181
"http://de.dbpedia.org/property/netzwerke"	181
"http://de.dbpedia.org/property/wsopItm"	181
"http://de.dbpedia.org/property/region2Bez"	181
"http://de.dbpedia.org/property/break"	180
"http://de.dbpedia.org/property/regioniso"	180
"http://de.dbpedia.org/property/ittfId"	180
"http://de.dbpedia.org/property/zuständigkeit"	180
"http://de.dbpedia.org/property/umlaufzeit"	180
"http://de.dbpedia.org/property/keintext"	180
"http://de.dbpedia.org/property/sans"	180
"http://de.dbpedia.org/property/korrektur"	179
"http://de.dbpedia.org/property/schiedsrichterin"	179
"http://de.dbpedia.org/property/bipErweitert"	179
"http://de.dbpedia.org/property/ersterzeit"	179
"http://de.dbpedia.org/property/auslieferung"	179
"http://de.dbpedia.org/property/sozialversicherung"	178
"http://de.dbpedia.org/property/cheff"	178
"http://de.dbpedia.org/property/streckenskizze"	178
"http://de.dbpedia.org/property/interfolge"	178
"http://de.dbpedia.org/property/sitzverteilung"	178
"http://de.dbpedia.org/property/minor"	178
"http://de.dbpedia.org/property/halbachse"	178
"http://de.dbpedia.org/property/vFlucht"	178
"http://de.dbpedia.org/property/visuelleHelligkeit"	178
"http://de.dbpedia.org/property/anlass"	177
"http://de.dbpedia.org/property/besterWeltranglistenplatz"	177
"http://de.dbpedia.org/property/rIIndex"	177
"http://de.dbpedia.org/property/bildTitel"	177
"http://de.dbpedia.org/property/unterhalt"	177
"http://de.dbpedia.org/property/entstehungsort"	177
"http://de.dbpedia.org/property/etappen"	177
"http://de.dbpedia.org/property/mündungAuflösung"	176
"http://de.dbpedia.org/property/erweiterungen"	176
"http://de.dbpedia.org/property/bestkuerOrt"	176
"http://de.dbpedia.org/property/commonname"	176
"http://de.dbpedia.org/property/bestgesamt"	176
"http://de.dbpedia.org/property/bestgesamtOrt"	176
"http://de.dbpedia.org/property/gKraft"	176
"http://de.dbpedia.org/property/spieler"	176
"http://de.dbpedia.org/property/agglomeration"	176
"http://de.dbpedia.org/property/strasse"	176
"http://de.dbpedia.org/property/bestkuer"	176
"http://de.dbpedia.org/property/datumBesterWeltranglistenplatz"	176
"http://de.dbpedia.org/property/origin"	176
"http://de.dbpedia.org/property/platz2Score"	176
"http://de.dbpedia.org/property/bwv"	176
"http://de.dbpedia.org/property/vorgaenger"	175
"http://de.dbpedia.org/property/bistum"	175
"http://de.dbpedia.org/property/keineWertung"	175
"http://de.dbpedia.org/property/zusatz"	175
"http://de.dbpedia.org/property/aktuellevorabversion"	175
"http://de.dbpedia.org/property/statyear"	175
"http://de.dbpedia.org/property/homeQtr"	175
"http://de.dbpedia.org/property/stadtbahn"	175
"http://de.dbpedia.org/property/chefn"	175
"http://de.dbpedia.org/property/solo"	174
"http://de.dbpedia.org/property/statweek"	174
"http://de.dbpedia.org/property/pokalLogo"	174
"http://de.dbpedia.org/property/dritter"	174
"http://de.dbpedia.org/property/regiontyp"	173
"http://de.dbpedia.org/property/genitiv"	173
"http://de.dbpedia.org/property/dateOfHighestRanking"	173
"http://de.dbpedia.org/property/netzplan"	173
"http://de.dbpedia.org/property/totalSize"	173
"http://de.dbpedia.org/property/brückenSonstige"	173
"http://de.dbpedia.org/property/method"	172
"http://de.dbpedia.org/property/einweihung"	172
"http://de.dbpedia.org/property/sprockhoff"	172
"http://de.dbpedia.org/property/br"	172
"http://de.dbpedia.org/property/sublabel"	172
"http://de.dbpedia.org/property/singles"	172
"http://de.dbpedia.org/property/textBild"	172
"http://de.dbpedia.org/property/sv"	172
"http://de.dbpedia.org/property/auszeichnungen(jahr)_"	172
"http://de.dbpedia.org/property/ausrüstung"	171
"http://de.dbpedia.org/property/team3Rank"	171
"http://de.dbpedia.org/property/lca"	171
"http://de.dbpedia.org/property/steuerung"	171
"http://de.dbpedia.org/property/besondereKennzeichen"	171
"http://de.dbpedia.org/property/fciUntersektion"	170
"http://de.dbpedia.org/property/pegel2Reihe"	170
"http://de.dbpedia.org/property/inbetriebnahme"	170
"http://de.dbpedia.org/property/display"	170
"http://de.dbpedia.org/property/team1Rank"	170
"http://de.dbpedia.org/property/alt"	169
"http://de.dbpedia.org/property/regionen"	169
"http://de.dbpedia.org/property/zweiter"	169
"http://de.dbpedia.org/property/referee"	169
"http://de.dbpedia.org/property/venue"	168
"http://de.dbpedia.org/property/höchsterPunkt"	168
"http://de.dbpedia.org/property/2p"	168
"http://de.dbpedia.org/property/2n"	168
"http://de.dbpedia.org/property/landeskirche"	168
"http://de.dbpedia.org/property/abkuerzung"	168
"http://de.dbpedia.org/property/schliessung"	168
"http://de.dbpedia.org/property/bahnsteig"	168
"http://de.dbpedia.org/property/sysname"	168
"http://de.dbpedia.org/property/spiritstill"	167
"http://de.dbpedia.org/property/außerkrafttreten"	167
"http://de.dbpedia.org/property/schild"	167
"http://de.dbpedia.org/property/punkteschnitt"	167
"http://de.dbpedia.org/property/zweiterzeit"	167
"http://de.dbpedia.org/property/studioalben"	167
"http://de.dbpedia.org/property/rohrlänge"	167
"http://de.dbpedia.org/property/spiel2Spieler2Score"	167
"http://de.dbpedia.org/property/team2Rank"	167
"http://de.dbpedia.org/property/tierarten"	167
"http://de.dbpedia.org/property/nordictour"	167
"http://de.dbpedia.org/property/spiel1Spieler2Score"	167
"http://de.dbpedia.org/property/zünder"	166
"http://de.dbpedia.org/property/dritterzeit"	166
"http://de.dbpedia.org/property/mobilfunknetze"	166
"http://de.dbpedia.org/property/fischfamilieId"	166
"http://de.dbpedia.org/property/radhersteller"	166
"http://de.dbpedia.org/property/gesamtScore"	166
"http://de.dbpedia.org/property/stationAnkopplung"	166
"http://de.dbpedia.org/property/wohnort"	166
"http://de.dbpedia.org/property/sockel"	165
"http://de.dbpedia.org/property/ictv"	165
"http://de.dbpedia.org/property/synonyme"	165
"http://de.dbpedia.org/property/euParlament"	165
"http://de.dbpedia.org/property/ähnlicheModelle"	165
"http://de.dbpedia.org/property/kPunkt"	165
"http://de.dbpedia.org/property/reichweiteQuelle"	165
"http://de.dbpedia.org/property/gitterkonstanten"	165
"http://de.dbpedia.org/property/spwcgesamt"	164
"http://de.dbpedia.org/property/ndzylinderdurchmesser"	164
"http://de.dbpedia.org/property/ausländeranteilStand"	164
"http://de.dbpedia.org/property/vs"	164
"http://de.dbpedia.org/property/einwohnerBallungsraum"	164
"http://de.dbpedia.org/property/stationAbkopplung"	164
"http://de.dbpedia.org/property/spiel3Spieler1Score"	164
"http://de.dbpedia.org/property/punktegast"	164
"http://de.dbpedia.org/property/baumeister"	163
"http://de.dbpedia.org/property/einzel1ergebnis"	163
"http://de.dbpedia.org/property/hdzylinderdurchmesser"	163
"http://de.dbpedia.org/property/place"	163
"http://de.dbpedia.org/property/dateiformate"	163
"http://de.dbpedia.org/property/basisbreite"	163
"http://de.dbpedia.org/property/anzahlgrandslamtitelmixed"	162
"http://de.dbpedia.org/property/sgc"	162
"http://de.dbpedia.org/property/bestand"	162
"http://de.dbpedia.org/property/schutzpatron"	162
"http://de.dbpedia.org/property/weltligabeste"	162
"http://de.dbpedia.org/property/wappenbild"	162
"http://de.dbpedia.org/property/weltligateilnahme"	162
"http://de.dbpedia.org/property/spiel3Spieler2Score"	162
"http://de.dbpedia.org/property/platz1Score"	162
"http://de.dbpedia.org/property/punkteheim"	162
"http://de.dbpedia.org/property/cube"	162
"http://de.dbpedia.org/property/currentposition"	161
"http://dbpedia.org/ontology/religion"	160
"http://dbpedia.org/ontology/homeStadium"	160
"http://de.dbpedia.org/property/diözese"	160
"http://de.dbpedia.org/property/verwaltungadresse"	160
"http://de.dbpedia.org/property/anzahlStaffeln"	160
"http://de.dbpedia.org/property/spiel2Spieler1Score"	160
"http://de.dbpedia.org/property/subjekt"	160
"http://de.dbpedia.org/property/zweige"	160
"http://de.dbpedia.org/property/spiel1Spieler1Score"	160
"http://de.dbpedia.org/property/prozessoren"	159
"http://de.dbpedia.org/property/chor"	159
"http://de.dbpedia.org/property/entwässerung"	159
"http://de.dbpedia.org/property/25r"	159
"http://de.dbpedia.org/property/clubnat"	159
"http://de.dbpedia.org/property/nach"	158
"http://de.dbpedia.org/property/vDatum"	158
"http://de.dbpedia.org/property/besetzung9b"	158
"http://de.dbpedia.org/property/vollständigername"	158
"http://de.dbpedia.org/property/unterstellteEinheiten"	157
"http://de.dbpedia.org/property/fußzeileAlign"	157
"http://de.dbpedia.org/property/washstill"	157
"http://de.dbpedia.org/property/legendebild"	157
"http://de.dbpedia.org/property/entwicklungsland"	157
"http://de.dbpedia.org/property/namep"	157
"http://de.dbpedia.org/property/dep"	157
"http://de.dbpedia.org/property/startpunkt"	156
"http://de.dbpedia.org/property/radstandmittender"	156
"http://de.dbpedia.org/property/titelträger"	156
"http://de.dbpedia.org/property/posKarte"	156
"http://de.dbpedia.org/property/verbreitungQuelle"	156
"http://de.dbpedia.org/property/geologie"	156
"http://de.dbpedia.org/property/vertrieb"	156
"http://de.dbpedia.org/property/einzel2ergebnis"	156
"http://de.dbpedia.org/property/meisteSiege"	156
"http://de.dbpedia.org/property/starter"	156
"http://de.dbpedia.org/property/26r"	156
"http://de.dbpedia.org/property/zielpunkt"	156
"http://de.dbpedia.org/property/siegeNiederlagen"	155
"http://de.dbpedia.org/property/transponderleistung"	155
"http://de.dbpedia.org/property/teamquelle"	155
"http://de.dbpedia.org/property/besetzung9a"	155
"http://de.dbpedia.org/property/unterregionsbezeichnung"	155
"http://de.dbpedia.org/property/schanze"	155
"http://de.dbpedia.org/property/gesamtbreite"	155
"http://de.dbpedia.org/property/grabk"	155
"http://de.dbpedia.org/property/found"	155
"http://de.dbpedia.org/property/aktuellesItf"	155
"http://de.dbpedia.org/property/straßenbahn"	155
"http://de.dbpedia.org/property/collegehof"	155
"http://de.dbpedia.org/property/nonProfitSlogan"	154
"http://de.dbpedia.org/property/strecke"	154
"http://de.dbpedia.org/property/destination"	154
"http://dbpedia.org/ontology/company"	154
"http://de.dbpedia.org/property/chronik"	154
"http://de.dbpedia.org/property/27r"	154
"http://de.dbpedia.org/property/neigungWasser"	154
"http://de.dbpedia.org/property/tragweiteWeiss"	154
"http://de.dbpedia.org/property/denkxweb"	154
"http://de.dbpedia.org/property/05Bezeichnung"	154
"http://de.dbpedia.org/property/geschäfte"	154
"http://de.dbpedia.org/property/filialen"	154
"http://de.dbpedia.org/property/verwaltungsregion"	153
"http://de.dbpedia.org/property/32r"	153
"http://de.dbpedia.org/property/wptFinal"	153
"http://de.dbpedia.org/property/rap"	153
"http://de.dbpedia.org/property/damages"	153
"http://de.dbpedia.org/property/30r"	153
"http://de.dbpedia.org/property/individuen"	153
"http://de.dbpedia.org/property/29r"	153
"http://de.dbpedia.org/property/31r"	153
"http://de.dbpedia.org/property/wptMoney"	153
"http://de.dbpedia.org/property/28r"	153
"http://de.dbpedia.org/property/bildBes"	153
"http://de.dbpedia.org/property/sizep"	153
"http://de.dbpedia.org/property/familienstand(kinder)_"	152
"http://de.dbpedia.org/property/neigungLuft"	152
"http://de.dbpedia.org/property/beleuchtung"	152
"http://de.dbpedia.org/property/fundstelle"	152
"http://de.dbpedia.org/property/awards"	152
"http://de.dbpedia.org/property/05Code"	152
"http://de.dbpedia.org/property/bahnHöhe"	152
"http://de.dbpedia.org/property/century"	152
"http://de.dbpedia.org/property/nr."	152
"http://de.dbpedia.org/property/letzte"	152
"http://de.dbpedia.org/property/flächeRang"	152
"http://de.dbpedia.org/property/batAvg"	152
"http://de.dbpedia.org/property/column"	152
"http://de.dbpedia.org/property/matches"	152
"http://de.dbpedia.org/property/trikot1grafik"	151
"http://de.dbpedia.org/property/spielweise"	151
"http://dbpedia.org/ontology/choreographer"	151
"http://dbpedia.org/ontology/influenced"	151
"http://de.dbpedia.org/property/dekanate"	151
"http://de.dbpedia.org/property/parteivorsitzende"	151
"http://de.dbpedia.org/property/sieheauch"	151
"http://de.dbpedia.org/property/maut"	151
"http://de.dbpedia.org/property/rotation"	151
"http://de.dbpedia.org/property/wptTitel"	151
"http://de.dbpedia.org/property/catches/stumpings"	151
"http://de.dbpedia.org/property/themenbereich"	151
"http://de.dbpedia.org/property/doppelergebnis"	151
"http://de.dbpedia.org/property/fangraphs"	150
"http://dbpedia.org/ontology/formerName"	150
"http://dbpedia.org/ontology/governmentType"	150
"http://de.dbpedia.org/property/trikot2grafik"	150
"http://de.dbpedia.org/property/heimRoteKarten"	150
"http://de.dbpedia.org/property/massenstart"	150
"http://de.dbpedia.org/property/px"	150
"http://de.dbpedia.org/property/majors(jahr)_"	150
"http://de.dbpedia.org/property/ladiescocdebuet"	150
"http://de.dbpedia.org/property/versicherte"	149
"http://de.dbpedia.org/property/reifen"	149
"http://de.dbpedia.org/property/rekord"	148
"http://de.dbpedia.org/property/nomedelcomune"	148
"http://de.dbpedia.org/property/erfinder"	148
"http://de.dbpedia.org/property/fahrwerk"	148
"http://de.dbpedia.org/property/strassenbahn"	148
"http://de.dbpedia.org/property/ligaquelle"	148
"http://de.dbpedia.org/property/crashImage"	148
"http://de.dbpedia.org/property/siegpunkte"	148
"http://de.dbpedia.org/property/nomefrazione"	148
"http://de.dbpedia.org/property/beschreib"	148
"http://de.dbpedia.org/property/arp"	148
"http://de.dbpedia.org/property/unauffindbar"	147
"http://de.dbpedia.org/property/letztesRennen"	147
"http://de.dbpedia.org/property/trikot1bezeichnung"	147
"http://de.dbpedia.org/property/wasserhoehe"	147
"http://de.dbpedia.org/property/pokalsieger"	147
"http://de.dbpedia.org/property/internetadresse"	147
"http://de.dbpedia.org/property/won"	147
"http://de.dbpedia.org/property/startRegion"	147
"http://de.dbpedia.org/property/friedensschluss"	147
"http://de.dbpedia.org/property/paareGold"	147
"http://de.dbpedia.org/property/distanz"	147
"http://de.dbpedia.org/property/numMembers"	146
"http://de.dbpedia.org/property/nutzlast"	146
"http://dbpedia.org/ontology/pictureFormat"	146
"http://de.dbpedia.org/property/züchtungsjahr"	146
"http://de.dbpedia.org/property/trikot2bezeichnung"	146
"http://de.dbpedia.org/property/turinKönigslisteErklärung"	146
"http://de.dbpedia.org/property/beherbergungNotlager"	146
"http://de.dbpedia.org/property/wmerste"	146
"http://de.dbpedia.org/property/bestkurz"	146
"http://de.dbpedia.org/property/gesamtlängeZusatz"	146
"http://de.dbpedia.org/property/typisierung"	146
"http://de.dbpedia.org/property/ehemalige14a"	146
"http://de.dbpedia.org/property/inventarnummer"	146
"http://de.dbpedia.org/property/starostdatum"	146
"http://de.dbpedia.org/property/bestkurzOrt"	146
"http://de.dbpedia.org/property/rangStadt"	145
"http://de.dbpedia.org/property/parkplätze"	145
"http://de.dbpedia.org/property/dateityp"	145
"http://de.dbpedia.org/property/etappe"	145
"http://de.dbpedia.org/property/r"	145
"http://de.dbpedia.org/property/evierter"	145
"http://de.dbpedia.org/property/eachter"	145
"http://de.dbpedia.org/property/intervereine"	145
"http://de.dbpedia.org/property/lost"	145
"http://de.dbpedia.org/property/ezweiter"	145
"http://de.dbpedia.org/property/höhenbezugspunkt"	144
"http://de.dbpedia.org/property/blasonierung"	144
"http://de.dbpedia.org/property/name3Erklärung"	144
"http://de.dbpedia.org/property/produktionsvolumen"	144
"http://de.dbpedia.org/property/trikot3grafik"	144
"http://de.dbpedia.org/property/krankenkasse"	144
"http://de.dbpedia.org/property/esechster"	144
"http://de.dbpedia.org/property/esiebenter"	144
"http://dbpedia.org/ontology/cityRank"	143
"http://de.dbpedia.org/property/fremdlemma"	143
"http://de.dbpedia.org/property/nachweise"	143
"http://de.dbpedia.org/property/efünfter"	143
"http://de.dbpedia.org/property/interjahre"	143
"http://de.dbpedia.org/property/esieger"	143
"http://de.dbpedia.org/property/heimAnmerk"	143
"http://de.dbpedia.org/property/artikeldatum"	142
"http://de.dbpedia.org/property/aufsichtsbehörde"	142
"http://de.dbpedia.org/property/ladiescoc"	142
"http://de.dbpedia.org/property/apostolischerVikar"	142
"http://de.dbpedia.org/property/breiteÜa"	142
"http://de.dbpedia.org/property/edritter"	142
"http://de.dbpedia.org/property/eneunter"	142
"http://de.dbpedia.org/property/extra4Daten"	142
"http://de.dbpedia.org/property/deliveries"	142
"http://de.dbpedia.org/property/ehemalige14b"	142
"http://de.dbpedia.org/property/km"	141
"http://de.dbpedia.org/property/usHochschulsport"	141
"http://de.dbpedia.org/property/koordinatelängensekunde"	141
"http://de.dbpedia.org/property/trikot3bezeichnung"	141
"http://de.dbpedia.org/property/ezehnter"	141
"http://de.dbpedia.org/property/koordinatebreitensekunde"	141
"http://de.dbpedia.org/property/vorsteher"	141
